study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	-0.08	hr	NA	1.78	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	0.0	hr	NA	2.02	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	0.0833	hr	NA	2.06	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	0.1667	hr	NA	1.85	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	0.3333	hr	NA	1.8	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	0.5	hr	NA	1.82	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	0.6667	hr	NA	1.99	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	0.8333	hr	NA	1.96	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	1.0	hr	NA	1.9	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	1.25	hr	NA	1.75	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	1.5	hr	NA	1.86	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	1.75	hr	NA	2.05	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	2.0	hr	NA	1.87	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	2.5	hr	NA	1.78	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	3.0	hr	NA	1.64	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	4.0	hr	NA	1.54	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	5.0	hr	NA	1.6	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	GLIM1	concentration	c-peptide	serum	RIA	c-peptide_GLIM1	6.0	hr	NA	1.52	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	-0.08	hr	NA	1.71	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	0.0	hr	NA	1.92	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	0.0833	hr	NA	1.95	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	0.1667	hr	NA	1.83	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	0.3333	hr	NA	1.77	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	0.5	hr	NA	1.71	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	0.6667	hr	NA	1.81	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	0.8333	hr	NA	1.8	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	1.0	hr	NA	1.68	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	1.25	hr	NA	1.55	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	1.5	hr	NA	1.63	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	1.75	hr	NA	1.85	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	2.0	hr	NA	1.77	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	2.5	hr	NA	1.64	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	3.0	hr	NA	1.58	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	4.0	hr	NA	1.52	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	5.0	hr	NA	1.62	NA	NA	NA	mIU/l	NA
Badian1996	NA	all	12.0	PLA	concentration	c-peptide	serum	RIA	c-peptide_PLA	6.0	hr	NA	1.57	NA	NA	NA	mIU/l	NA
