run	success	duration	cost	ftissue_gli	Kp_gli	GU__GLIABS_k	GU__MREABS_k	GU__MEXC_k	LI__GLI2M1_Vmax	LI__M1EX_k	LI__M12M2_k	LI__M2EX_k	KI__M1EX_k	KI__M2EX_k	message	x	x0
26	True	23.538890838623047	107.3670263842854	0.00037379076902352155	19.325688131092218	0.01575813466545146	0.012828375945784657	0.9839981237986525	5.181130756076661e-05	0.07464620542430768	0.014344711255004854	99.33454840907987	0.1515555260472512	0.09878925889237829	`xtol` termination condition is satisfied.	"[3.73790769e-04 1.93256881e+01 1.57581347e-02 1.28283759e-02
 9.83998124e-01 5.18113076e-05 7.46462054e-02 1.43447113e-02
 9.93345484e+01 1.51555526e-01 9.87892589e-02]"	"[6.23114464e-04 2.38777740e+01 4.03416552e-04 4.01264252e-03
 9.53340843e-03 9.83535517e-05 1.46528089e-02 1.00914480e-02
 3.08082078e-02 1.67027143e-01 2.61137957e-01]"
55	True	36.731388330459595	107.36704315590902	0.0003801560035296622	19.134444945949546	0.01574161115959558	0.012716931895430914	0.4159006211027285	5.171351170105343e-05	0.07514945651771919	0.01430970822026576	78.30351757527704	0.15079978142210856	0.0984788024348896	`xtol` termination condition is satisfied.	"[3.80156004e-04 1.91344449e+01 1.57416112e-02 1.27169319e-02
 4.15900621e-01 5.17135117e-05 7.51494565e-02 1.43097082e-02
 7.83035176e+01 1.50799781e-01 9.84788024e-02]"	"[2.08710803e-03 2.05675139e+01 1.48187533e-04 1.68457503e-04
 8.98998912e-01 3.14619625e-03 9.33900091e-02 5.78639913e-02
 1.40692345e+01 1.56077316e-02 1.03132956e-01]"
92	True	31.699143886566162	107.36718596198031	0.0003940880169337282	18.526850773157506	0.01575677708193274	0.012769048179190076	0.9891370449467647	5.1707409018926894e-05	0.07499032799263758	0.014332933047284512	99.99540188911058	0.15087379374990878	0.09814953096063886	`xtol` termination condition is satisfied.	"[3.94088017e-04 1.85268508e+01 1.57567771e-02 1.27690482e-02
 9.89137045e-01 5.17074090e-05 7.49903280e-02 1.43329330e-02
 9.99954019e+01 1.50873794e-01 9.81495310e-02]"	"[1.12067175e-01 1.28013409e+02 1.57610656e-04 1.59857900e-02
 9.52456090e-02 1.11230387e-05 4.24277857e-02 1.77968877e+00
 2.79259038e-01 3.20097305e-01 2.10459505e-04]"
78	True	20.511066913604736	107.36807993483238	0.0003562476434915967	20.237549236864126	0.01572518743794947	0.01281262655895153	0.011230887828296116	5.1837620964773516e-05	0.07466292344021729	0.014345843654463992	94.60138312792415	0.15159805833809475	0.09964886825361133	`xtol` termination condition is satisfied.	"[3.56247643e-04 2.02375492e+01 1.57251874e-02 1.28126266e-02
 1.12308878e-02 5.18376210e-05 7.46629234e-02 1.43458437e-02
 9.46013831e+01 1.51598058e-01 9.96488683e-02]"	"[4.97877867e-04 2.64893474e+01 2.52187947e-04 8.97596861e-03
 7.19412180e-04 4.44039352e-03 1.87771138e-02 7.91879135e-02
 1.02664578e+00 1.09100246e-03 3.62274281e-04]"
39	True	46.86574339866638	107.368402106027	0.0003648074176653573	19.846003659293135	0.015721849666742848	0.012692090768573711	0.41921996191779287	5.1737736328208173e-05	0.07505556869321518	0.014301223060003315	99.9954730314857	0.15098970476697557	0.09888648798273754	`xtol` termination condition is satisfied.	"[3.64807418e-04 1.98460037e+01 1.57218497e-02 1.26920908e-02
 4.19219962e-01 5.17377363e-05 7.50555687e-02 1.43012231e-02
 9.99954730e+01 1.50989705e-01 9.88864880e-02]"	"[1.51834264e-02 5.38112764e+01 2.00744182e-02 1.86090931e-03
 2.99108782e-03 7.78179625e-06 1.49639344e+00 1.28702059e-03
 8.16543882e+01 8.68499442e-02 1.01392454e-03]"
49	True	35.414283752441406	107.3687105391939	0.0003742514745634571	19.363509894059455	0.0157428023747934	0.012701231469366248	0.3739800613302447	5.172320785211684e-05	0.07503573717906083	0.014295494577661258	99.78804674529347	0.15072850939730803	0.0985899624121015	`xtol` termination condition is satisfied.	"[3.74251475e-04 1.93635099e+01 1.57428024e-02 1.27012315e-02
 3.73980061e-01 5.17232079e-05 7.50357372e-02 1.42954946e-02
 9.97880467e+01 1.50728509e-01 9.85899624e-02]"	"[7.56910588e-01 1.28084129e+02 1.47451686e-03 9.57180322e-03
 1.44346797e-02 7.46613392e-07 5.91387237e+00 4.74204397e-03
 4.41535633e-02 1.36296741e-01 1.43500041e-02]"
86	True	33.31764030456543	107.36930267859441	0.00036611316153460844	19.77398465683679	0.015722109353326467	0.01270133137714334	0.9746182653583811	5.1738864417993665e-05	0.07492820325460611	0.014298851345055435	99.49119573233472	0.15097139577395574	0.09883078225470328	`xtol` termination condition is satisfied.	"[3.66113162e-04 1.97739847e+01 1.57221094e-02 1.27013314e-02
 9.74618265e-01 5.17388644e-05 7.49282033e-02 1.42988513e-02
 9.94911957e+01 1.50971396e-01 9.88307823e-02]"	"[6.13991566e-03 3.45293754e+01 2.56043076e-02 1.66384646e-01
 1.18803964e-04 4.16707077e-04 1.56062723e-02 6.37202842e-03
 5.33691564e+00 6.53574072e-01 4.07172171e-04]"
40	True	40.996267557144165	107.37061766174104	0.00037170421907303683	19.49289843194858	0.015733270716972305	0.012713586628119767	0.0015142869126259391	5.173813930971313e-05	0.07495160431604812	0.01429140425474694	99.92511213636027	0.15076200649409144	0.09870336353533263	`xtol` termination condition is satisfied.	"[3.71704219e-04 1.94928984e+01 1.57332707e-02 1.27135866e-02
 1.51428691e-03 5.17381393e-05 7.49516043e-02 1.42914043e-02
 9.99251121e+01 1.50762006e-01 9.87033635e-02]"	"[6.60750170e-02 3.52294024e+02 2.03261516e-01 3.48056539e-02
 4.36837779e-04 3.96379660e-04 6.12257831e-01 2.53480046e-02
 1.86507186e+00 1.61459101e-03 1.18117304e-04]"
54	True	33.809853315353394	107.37142230219402	0.000350480885802959	20.518940440889377	0.01570566567088427	0.012731200010228018	0.8029385415052094	5.178244650122404e-05	0.07477009852288416	0.01432542383496415	89.4738235964868	0.15157345678576237	0.0992663411158489	`xtol` termination condition is satisfied.	"[3.50480886e-04 2.05189404e+01 1.57056657e-02 1.27312000e-02
 8.02938542e-01 5.17824465e-05 7.47700985e-02 1.43254238e-02
 8.94738236e+01 1.51573457e-01 9.92663411e-02]"	"[8.42254026e-02 3.66052542e+02 2.41493399e-03 4.29010768e-01
 5.82848988e-02 6.87886933e-07 2.54555407e+00 2.00909311e+01
 7.34231927e-01 4.80805490e-03 5.90715655e-01]"
65	True	37.870166540145874	107.372189044368	0.000356643785419087	20.225101941889527	0.015711184391850853	0.012714807239362465	0.6873156820266765	5.1763628034608225e-05	0.07479723347479032	0.014310149557630707	99.81677204833055	0.15130421348082948	0.09910091676635524	`xtol` termination condition is satisfied.	"[3.56643785e-04 2.02251019e+01 1.57111844e-02 1.27148072e-02
 6.87315682e-01 5.17636280e-05 7.47972335e-02 1.43101496e-02
 9.98167720e+01 1.51304213e-01 9.91009168e-02]"	"[4.87818889e-03 2.84114693e+02 4.61198435e-01 6.51127200e-02
 1.51023415e-03 1.58121942e-05 1.75376861e+00 5.00110105e-02
 7.23755186e+00 1.69959770e-01 2.37890056e-02]"
56	True	61.16103911399841	107.37288304049859	0.0003412447580389485	21.04648722924377	0.0156961264696554	0.012656110199751193	0.14817218199268725	5.177973342104189e-05	0.07475910968042483	0.014279729168502802	64.89633290280543	0.15127919099553921	0.09954037725117529	`xtol` termination condition is satisfied.	"[3.41244758e-04 2.10464872e+01 1.56961265e-02 1.26561102e-02
 1.48172182e-01 5.17797334e-05 7.47591097e-02 1.42797292e-02
 6.48963329e+01 1.51279191e-01 9.95403773e-02]"	"[4.35955475e-02 3.60320992e+01 5.47599473e-03 1.33664721e-02
 1.47458008e-01 1.00402132e-05 7.55797192e-01 1.14175288e-02
 6.42412123e+00 1.68824184e-03 1.72470496e-02]"
2	True	39.445624113082886	107.37391013381874	0.00036747133990553457	19.68173813028575	0.01573260972356278	0.012703904289889406	0.027198267038267054	5.1731834900777436e-05	0.07496401496243148	0.01429833164261041	34.09704243442725	0.15095457080427593	0.09877036823661368	`xtol` termination condition is satisfied.	"[3.67471340e-04 1.96817381e+01 1.57326097e-02 1.27039043e-02
 2.71982670e-02 5.17318349e-05 7.49640150e-02 1.42983316e-02
 3.40970424e+01 1.50954571e-01 9.87703682e-02]"	"[3.01953565e-03 3.51989173e+01 7.56090210e-02 4.49291938e-02
 8.86792902e-04 1.25094730e-03 2.91732942e+00 2.04621623e+01
 2.08690519e-01 2.81572790e-01 9.44286202e-01]"
32	True	46.137635231018066	107.37430607602637	0.00034415318984733396	20.877844398177373	0.01569856417577184	0.01266085014189155	0.9698118484617295	5.177300857870533e-05	0.0749119664072772	0.014283982241625118	58.04235529376654	0.1511893399869734	0.09944044865519056	`xtol` termination condition is satisfied.	"[3.44153190e-04 2.08778444e+01 1.56985642e-02 1.26608501e-02
 9.69811848e-01 5.17730086e-05 7.49119664e-02 1.42839822e-02
 5.80423553e+01 1.51189340e-01 9.94404487e-02]"	"[3.98279288e-01 1.01614614e+02 2.06838272e-04 5.94848718e-03
 4.34163949e-02 1.01847168e-05 2.95229001e-01 5.53935636e-03
 1.94761709e-02 7.03837839e-01 1.73704910e-02]"
13	True	37.86448788642883	107.37445191495127	0.0003288927314213092	21.706312638895266	0.015681359565706186	0.01268366174829286	0.010129801320181299	5.181794844338183e-05	0.07442907070239324	0.01428990583831809	97.758926024907	0.15172137434091654	0.09988497052635625	`xtol` termination condition is satisfied.	"[3.28892731e-04 2.17063126e+01 1.56813596e-02 1.26836617e-02
 1.01298013e-02 5.18179484e-05 7.44290707e-02 1.42899058e-02
 9.77589260e+01 1.51721374e-01 9.98849705e-02]"	"[2.40386201e-02 5.49351202e+02 6.39163405e-03 3.91535684e-04
 3.34055221e-02 6.79109601e-03 1.61449458e+01 4.63192191e-02
 1.28336793e+01 7.02097723e-03 5.39062001e-04]"
30	True	34.571497201919556	107.37502995983553	0.0003229048084550642	22.06824255847714	0.01567339738574686	0.012646765020172979	0.8178959808094797	5.182126687651026e-05	0.07470069437923578	0.0142805759288088	99.63652835343443	0.15162654871150968	0.10006788865119313	`xtol` termination condition is satisfied.	"[3.22904808e-04 2.20682426e+01 1.56733974e-02 1.26467650e-02
 8.17895981e-01 5.18212669e-05 7.47006944e-02 1.42805759e-02
 9.96365284e+01 1.51626549e-01 1.00067889e-01]"	"[2.34996661e-03 8.31376074e+01 3.71340032e-04 5.33638047e-02
 8.89666207e-04 5.02234642e-07 1.55313515e-03 2.88413341e-02
 1.76054198e-03 6.59588677e-04 1.55579556e-04]"
27	True	37.14725852012634	107.37883976558301	0.00028970792317476157	24.28585352606882	0.015633648367590524	0.012604058735943691	0.42299971987126805	5.190944329607926e-05	0.07476935811549222	0.014279314227137982	91.20392127329136	0.1521967867367942	0.10121581893980534	`xtol` termination condition is satisfied.	"[2.89707923e-04 2.42858535e+01 1.56336484e-02 1.26040587e-02
 4.22999720e-01 5.19094433e-05 7.47693581e-02 1.42793142e-02
 9.12039213e+01 1.52196787e-01 1.01215819e-01]"	"[5.22908951e-03 9.29252021e+01 1.52329237e-03 2.00691924e-02
 2.46838963e-04 8.30031198e-03 2.05900418e+01 8.69865631e+00
 5.16430485e-03 4.43276767e-04 2.24010927e-03]"
66	True	48.973878145217896	107.37928323376516	0.00029777472431490514	23.705196459812072	0.015644962348144477	0.0126126515836368	0.7381642701885278	5.188417452040004e-05	0.0747026656524695	0.014276109004663425	78.17888837602308	0.15203320996110473	0.10090404420639043	`xtol` termination condition is satisfied.	"[2.97774724e-04 2.37051965e+01 1.56449623e-02 1.26126516e-02
 7.38164270e-01 5.18841745e-05 7.47026657e-02 1.42761090e-02
 7.81788884e+01 1.52033210e-01 1.00904044e-01]"	"[5.75872996e-01 1.77043970e+02 9.12330569e-04 1.20036630e-04
 1.85679896e-01 4.84508124e-07 1.46535126e-01 1.43638741e-03
 6.66946064e-03 8.47733148e-02 1.44029101e-03]"
50	True	56.13253736495972	107.38004866415443	0.00029973567167439224	23.569025465730096	0.015647491344698766	0.012619640862448586	0.022126509713468755	5.188205399919701e-05	0.07461562469220821	0.014272511738534022	92.02359438075578	0.1520009470392646	0.10085227916499961	`xtol` termination condition is satisfied.	"[2.99735672e-04 2.35690255e+01 1.56474913e-02 1.26196409e-02
 2.21265097e-02 5.18820540e-05 7.46156247e-02 1.42725117e-02
 9.20235944e+01 1.52000947e-01 1.00852279e-01]"	"[4.46827840e-01 6.66622167e+02 5.12509553e-04 3.32256453e-04
 1.57390666e-03 1.80386909e-06 2.46195468e-01 1.05206444e-03
 8.15217798e-03 7.33983643e-01 1.98992055e-04]"
25	True	45.73758506774902	107.38008676985446	0.0002941125314570587	23.968739808380253	0.015640668302918288	0.01260376312280192	0.97594149250626	5.189524444107586e-05	0.07462941334053029	0.014268727324076337	99.9750728721977	0.15203813015202325	0.10103153978914085	`xtol` termination condition is satisfied.	"[2.94112531e-04 2.39687398e+01 1.56406683e-02 1.26037631e-02
 9.75941493e-01 5.18952444e-05 7.46294133e-02 1.42687273e-02
 9.99750729e+01 1.52038130e-01 1.01031540e-01]"	"[5.55641096e-02 7.03279205e+02 1.72659012e-02 9.64643636e-04
 7.47654280e-02 1.76546982e-07 7.11538239e+00 8.69482170e-02
 4.88504449e-01 1.44188136e-01 8.50765963e-03]"
23	True	48.70023155212402	107.38194042318123	0.0002948954981951587	23.92347885811636	0.01564167936279257	0.01260071193318626	0.18207011339410442	5.189216378859287e-05	0.07463816824603323	0.014268450060627212	51.87423218486455	0.15203810952965044	0.10103402470859642	`xtol` termination condition is satisfied.	"[2.94895498e-04 2.39234789e+01 1.56416794e-02 1.26007119e-02
 1.82070113e-01 5.18921638e-05 7.46381682e-02 1.42684501e-02
 5.18742322e+01 1.52038110e-01 1.01034025e-01]"	"[1.73044141e-02 1.89957561e+02 2.68724118e-01 1.57809722e-04
 1.35430085e-03 1.83207617e-04 7.28710921e-02 2.96101057e-03
 7.43513979e+00 2.03173979e-03 7.31656462e-04]"
4	True	51.99654006958008	107.38258635282428	0.00027568357795256735	25.374010617729734	0.015622516884399923	0.012590142315269299	0.055921510337094554	5.195332359350181e-05	0.07463501389103416	0.01427195473424211	99.82206090866441	0.15247297757152845	0.10174480582403149	`xtol` termination condition is satisfied.	"[2.75683578e-04 2.53740106e+01 1.56225169e-02 1.25901423e-02
 5.59215103e-02 5.19533236e-05 7.46350139e-02 1.42719547e-02
 9.98220609e+01 1.52472978e-01 1.01744806e-01]"	"[4.02505890e-01 7.97690651e+01 2.10727126e-02 8.21189979e-03
 6.62494935e-02 9.78929685e-05 2.83311695e-01 4.10448456e+00
 1.80506385e+00 3.11675472e-03 2.49272661e-02]"
75	True	58.67911505699158	107.38359548628664	0.0002886681372821476	24.33231364942241	0.015631373574178948	0.012632398793700926	0.0012233679223675712	5.1931871751562885e-05	0.07457057217800639	0.01426995723755141	72.67780920090027	0.1521371072452994	0.10129425452939499	`xtol` termination condition is satisfied.	"[2.88668137e-04 2.43323136e+01 1.56313736e-02 1.26323988e-02
 1.22336792e-03 5.19318718e-05 7.45705722e-02 1.42699572e-02
 7.26778092e+01 1.52137107e-01 1.01294255e-01]"	"[2.66500967e-01 8.96936437e+01 8.75277837e-04 1.34567941e-03
 2.83930329e-04 1.27742452e-04 4.24880764e-02 1.76193654e-02
 2.11846401e-03 2.42821741e-04 3.57482246e-03]"
58	True	45.97113871574402	107.38361370607939	0.0002836628178516225	24.74693538013687	0.01562817094652908	0.012589600790725023	0.31827630849139377	5.192525108880855e-05	0.07468217490631031	0.014269377478878563	44.35616721434681	0.15224841526421662	0.10142060561174752	`xtol` termination condition is satisfied.	"[2.83662818e-04 2.47469354e+01 1.56281709e-02 1.25896008e-02
 3.18276308e-01 5.19252511e-05 7.46821749e-02 1.42693775e-02
 4.43561672e+01 1.52248415e-01 1.01420606e-01]"	"[2.39600922e-02 6.01448873e+01 1.32652687e-02 3.24222037e-02
 4.03503735e-04 2.41515316e-04 2.31102777e-02 5.95242503e-01
 5.61998202e-02 5.79553613e-04 1.28332484e-03]"
97	True	43.68943548202515	107.38362134254953	0.0002748933267337775	25.447500963665256	0.015618858257826058	0.01258255507740563	0.5414494676953804	5.195355177498789e-05	0.0746188810132474	0.014269991537720737	98.94868347986429	0.15246373977806743	0.10176991239265376	`xtol` termination condition is satisfied.	"[2.74893327e-04 2.54475010e+01 1.56188583e-02 1.25825551e-02
 5.41449468e-01 5.19535518e-05 7.46188810e-02 1.42699915e-02
 9.89486835e+01 1.52463740e-01 1.01769912e-01]"	"[1.13058302e-04 2.48212027e+01 3.66032466e-01 1.90538708e-03
 6.07691724e-02 8.11353766e-06 3.77324683e+01 2.03168889e-01
 6.18471719e-02 3.59191098e-03 7.95641574e-04]"
28	True	34.6771023273468	107.38769277931128	0.0002642188338956497	26.34378829474636	0.015606142970675202	0.012571144601335606	0.7267139535691264	5.199139644675179e-05	0.07441896262722925	0.014256163415470046	99.98708580929868	0.15263708479230867	0.10218658959599543	`xtol` termination condition is satisfied.	"[2.64218834e-04 2.63437883e+01 1.56061430e-02 1.25711446e-02
 7.26713954e-01 5.19913964e-05 7.44189626e-02 1.42561634e-02
 9.99870858e+01 1.52637085e-01 1.02186590e-01]"	"[1.08695434e-03 1.11715669e+02 2.83933562e-02 5.89909655e-02
 8.36735525e-01 1.60473307e-03 1.86900624e+00 4.38550911e-03
 1.03252759e+01 4.60735514e-01 2.80264902e-04]"
45	True	42.26804780960083	107.38792311639644	0.0002701814168071813	25.831295587439296	0.015610633343756435	0.012578612576451646	0.01880334919538076	5.196763307591971e-05	0.07452355827466739	0.014262708542285259	99.90595722530537	0.15252997601440826	0.10193639487629541	`xtol` termination condition is satisfied.	"[2.70181417e-04 2.58312956e+01 1.56106333e-02 1.25786126e-02
 1.88033492e-02 5.19676331e-05 7.45235583e-02 1.42627085e-02
 9.99059572e+01 1.52529976e-01 1.01936395e-01]"	"[5.51081730e-03 8.87038405e+01 5.88567068e-04 1.24237649e-03
 1.98516696e-03 1.41305114e-05 6.20748239e-03 2.80057629e+00
 5.92405906e+01 6.61440602e-01 5.39659611e-03]"
6	True	74.49342131614685	107.39030641390303	0.00025775511885651147	26.932208576769515	0.0155956464335626	0.01257099277402142	0.5304304496339318	5.20122335130793e-05	0.07446639819926712	0.0142669539393615	99.30785856360332	0.15286489676518497	0.10245359549477671	`xtol` termination condition is satisfied.	"[2.57755119e-04 2.69322086e+01 1.55956464e-02 1.25709928e-02
 5.30430450e-01 5.20122335e-05 7.44663982e-02 1.42669539e-02
 9.93078586e+01 1.52864897e-01 1.02453595e-01]"	"[8.38504514e-04 1.52287663e+02 9.84132941e-01 7.90279826e-02
 1.96773577e-02 9.60098972e-06 3.88101622e-03 2.04971655e+00
 6.51141140e-03 2.79013964e-04 2.62259223e-03]"
85	True	37.33947515487671	107.39159501797445	0.00025890928285479095	26.758230067731816	0.015603818632690964	0.012560386384503252	0.007639467625269181	5.2012367406024105e-05	0.07441420878616717	0.014254116012646428	99.87898242254546	0.15263343927680562	0.1022043123368706	`xtol` termination condition is satisfied.	"[2.58909283e-04 2.67582301e+01 1.56038186e-02 1.25603864e-02
 7.63946763e-03 5.20123674e-05 7.44142088e-02 1.42541160e-02
 9.98789824e+01 1.52633439e-01 1.02204312e-01]"	"[1.92020936e-03 3.59048555e+02 4.31582950e-01 2.60869379e-03
 6.04146830e-03 1.73344659e-04 1.86398098e+01 2.95641122e-01
 5.57033505e-01 2.35459658e-02 1.65537076e-01]"
77	True	54.376654386520386	107.39201314263317	0.0002553662713937414	27.15710385373874	0.01559245931468113	0.012566387509522698	0.33922081711797064	5.202065387344689e-05	0.0744675892353067	0.014265899541323353	97.76437157552051	0.15289499059319206	0.10254279220108535	`xtol` termination condition is satisfied.	"[2.55366271e-04 2.71571039e+01 1.55924593e-02 1.25663875e-02
 3.39220817e-01 5.20206539e-05 7.44675892e-02 1.42658995e-02
 9.77643716e+01 1.52894991e-01 1.02542792e-01]"	"[8.16731671e-04 2.82568447e+02 2.09893046e-03 5.43196295e-01
 1.09277170e-04 2.20883082e-03 1.32845061e+00 1.22631672e+00
 4.73245259e-03 3.24177805e-01 7.23241066e-04]"
15	True	50.19101548194885	107.3921461038264	0.0002576210393359057	26.92274846660004	0.015598856078701113	0.012561798830390084	0.03298673525556624	5.200921283528797e-05	0.07441605733104319	0.014254913270680588	81.17070894944277	0.15274562026802443	0.10243950718786676	`xtol` termination condition is satisfied.	"[2.57621039e-04 2.69227485e+01 1.55988561e-02 1.25617988e-02
 3.29867353e-02 5.20092128e-05 7.44160573e-02 1.42549133e-02
 8.11707089e+01 1.52745620e-01 1.02439507e-01]"	"[3.27283978e-01 7.79346671e+02 3.55997023e-04 6.71167466e-04
 6.51899402e-03 3.46045254e-04 1.76407345e-03 8.10541224e-03
 3.95548668e+00 5.09394604e-02 5.52836684e-03]"
51	True	32.03995060920715	107.39234306671018	0.00025153658597554696	27.5367446143981	0.015584654434095275	0.012647048934119295	0.9824131605227384	5.208332254722419e-05	0.07395534064576392	0.014321985059487495	98.73048500568795	0.15386596024042473	0.10271541557553088	`xtol` termination condition is satisfied.	"[2.51536586e-04 2.75367446e+01 1.55846544e-02 1.26470489e-02
 9.82413161e-01 5.20833225e-05 7.39553406e-02 1.43219851e-02
 9.87304850e+01 1.53865960e-01 1.02715416e-01]"	"[6.45736899e-03 5.94115523e+02 1.07878285e-03 2.72011821e-03
 2.32623536e-03 3.64006143e-06 6.05726883e-03 7.97143987e+00
 7.08037324e+01 7.97431041e-04 5.44520839e-02]"
21	True	50.94255781173706	107.39295926794429	0.0002545039921222388	27.247039532066403	0.015591731920001049	0.012558088515067409	0.6563825682615159	5.202246739344514e-05	0.07435725818866883	0.014257847616697985	99.00556961927302	0.15287067141941096	0.10259770407857721	`xtol` termination condition is satisfied.	"[2.54503992e-04 2.72470395e+01 1.55917319e-02 1.25580885e-02
 6.56382568e-01 5.20224674e-05 7.43572582e-02 1.42578476e-02
 9.90055696e+01 1.52870671e-01 1.02597704e-01]"	"[1.77652343e-04 3.18794529e+02 8.75943021e-01 2.90019500e-03
 2.13559030e-01 5.67254761e-06 1.10557980e-03 1.33939255e-01
 1.47751202e-03 7.13077313e-03 1.14095520e-04]"
38	True	72.91731667518616	107.39315483710742	0.00025459264839756	27.222034442929555	0.01559333376093791	0.012562908178247218	0.12592814808553346	5.202258588694983e-05	0.07435990388706082	0.014258781133154385	99.99993373598502	0.1528752731810761	0.10255345867782166	`xtol` termination condition is satisfied.	"[2.54592648e-04 2.72220344e+01 1.55933338e-02 1.25629082e-02
 1.25928148e-01 5.20225859e-05 7.43599039e-02 1.42587811e-02
 9.99999337e+01 1.52875273e-01 1.02553459e-01]"	"[3.13818152e-02 5.53236726e+02 1.11675428e-03 4.97613972e-04
 2.44550201e-01 2.02344277e-07 3.93331580e-01 2.11139828e+01
 8.34823178e-02 2.03400123e-04 7.61065844e-02]"
34	True	81.68288230895996	107.39317242722923	0.0002546452324629639	27.214967615901895	0.015592699236563147	0.012566052580906331	0.039800556177533565	5.2023523132204994e-05	0.07431567730070103	0.014256317886114893	99.98636862236006	0.15287817493772915	0.10257064110399343	`xtol` termination condition is satisfied.	"[2.54645232e-04 2.72149676e+01 1.55926992e-02 1.25660526e-02
 3.98005562e-02 5.20235231e-05 7.43156773e-02 1.42563179e-02
 9.99863686e+01 1.52878175e-01 1.02570641e-01]"	"[2.09199292e-01 2.23638829e+02 8.27335154e-03 5.09970987e-01
 5.26521891e-04 7.40523189e-03 1.44715630e-02 1.51586957e+00
 1.42444249e-01 2.63463223e-02 5.57730096e-02]"
53	True	74.78246116638184	107.39361699765928	0.0002541336037834744	27.26658286692573	0.015591813420367528	0.012565257937351356	0.03204077385299937	5.20268351541165e-05	0.07429422977189419	0.014254756635545606	99.9999392548687	0.1528799616394068	0.1025937604079304	Both `ftol` and `xtol` termination conditions are satisfied.	"[2.54133604e-04 2.72665829e+01 1.55918134e-02 1.25652579e-02
 3.20407739e-02 5.20268352e-05 7.42942298e-02 1.42547566e-02
 9.99999393e+01 1.52879962e-01 1.02593760e-01]"	"[1.63022459e-01 1.37363781e+02 4.73754460e-02 2.94540127e-01
 1.00681144e-04 5.41464842e-05 5.59767826e+01 2.37247302e+00
 1.99422147e-01 1.03993159e-04 1.59392912e-01]"
35	True	39.57744550704956	107.39365317173883	0.0002533656814034862	27.341772702785523	0.01559039690568905	0.012562294121026447	0.2590643478467021	5.202446618962962e-05	0.07439340500811696	0.014259669616481875	99.99898018335266	0.15289997494811644	0.10262210647729501	`xtol` termination condition is satisfied.	"[2.53365681e-04 2.73417727e+01 1.55903969e-02 1.25622941e-02
 2.59064348e-01 5.20244662e-05 7.43934050e-02 1.42596696e-02
 9.99989802e+01 1.52899975e-01 1.02622106e-01]"	"[1.39665669e-03 6.37488915e+02 1.00158994e-01 1.22961505e-04
 4.97600215e-01 7.56208064e-04 4.76769684e-03 2.45001083e-01
 2.53370843e+01 2.00134421e-03 5.18903550e-04]"
17	True	64.95788836479187	107.39366756596806	0.0002547945808939452	27.218966212837547	0.015590207299857639	0.01256683331267502	0.04268085802273674	5.202295284873401e-05	0.07438130299273163	0.01426139903742182	87.70736565510727	0.1529059092979573	0.10258791593620085	`xtol` termination condition is satisfied.	"[2.54794581e-04 2.72189662e+01 1.55902073e-02 1.25668333e-02
 4.26808580e-02 5.20229528e-05 7.43813030e-02 1.42613990e-02
 8.77073657e+01 1.52905909e-01 1.02587916e-01]"	"[7.29348086e-04 1.67786007e+02 2.44520154e-01 3.42895702e-03
 1.64453177e-01 2.37502862e-04 1.32109276e+00 9.88626732e+01
 1.71989276e+00 7.97349040e-04 1.35401257e-01]"
91	True	66.92471647262573	107.39372742453817	0.0002520926265750415	27.466338239502484	0.015588352125136595	0.012563409933511533	0.4857651042128267	5.2031701442168134e-05	0.07441688984912638	0.014263711424038617	99.71766154063447	0.15297366691459538	0.10268038337259201	`xtol` termination condition is satisfied.	"[2.52092627e-04 2.74663382e+01 1.55883521e-02 1.25634099e-02
 4.85765104e-01 5.20317014e-05 7.44168898e-02 1.42637114e-02
 9.97176615e+01 1.52973667e-01 1.02680383e-01]"	"[1.41383661e-03 5.58382333e+02 6.66021644e-02 1.32314739e-04
 7.50985292e-01 1.22689339e-04 1.77602764e-03 4.50064743e-01
 1.91392361e+01 7.40764941e-02 3.68983140e-02]"
70	True	59.769221782684326	107.39380453692968	0.00025544236785046654	27.152739287671572	0.015591639207170266	0.012564136846372061	0.9737313075575303	5.2019999543758354e-05	0.07443223196942894	0.014261617460294812	48.78186507756561	0.15285419131440597	0.1025479384512229	`xtol` termination condition is satisfied.	"[2.55442368e-04 2.71527393e+01 1.55916392e-02 1.25641368e-02
 9.73731308e-01 5.20199995e-05 7.44322320e-02 1.42616175e-02
 4.87818651e+01 1.52854191e-01 1.02547938e-01]"	"[1.08888714e-04 4.18637424e+02 9.79352590e-01 3.90869399e-04
 5.53354294e-02 1.87775128e-07 1.82592046e-01 1.02188603e+01
 1.39204223e+01 1.66053633e-02 5.05887394e-03]"
61	True	80.1347987651825	107.3939625623194	0.0002535355370607432	27.32698376448612	0.015590554392987432	0.012564688102335436	0.08712568801968387	5.2026968413434594e-05	0.07438760673221248	0.014261244141503614	99.99999999900454	0.15292430595801432	0.10261058416671978	Both `ftol` and `xtol` termination conditions are satisfied.	"[2.53535537e-04 2.73269838e+01 1.55905544e-02 1.25646881e-02
 8.71256880e-02 5.20269684e-05 7.43876067e-02 1.42612441e-02
 1.00000000e+02 1.52924306e-01 1.02610584e-01]"	"[6.30957426e-04 4.93486045e+02 6.73932682e-03 7.15468637e-04
 4.69655023e-01 1.26559926e-03 6.53098521e+01 3.05608129e+01
 7.72398253e+01 3.53130691e-04 3.04193338e-01]"
